Feedback Text,Cleaned Text,Seat Component,Cue Word,Component Frequency in Text,Sentence Sentiment Label,Sentence Sentiment Score,Sentence Text,Entity Start Char (Cleaned),Entity End Char (Cleaned)
"My Take On Suite Class Seat: Very Comfortable, Esphially The Full Recline.Material is high quality.Massage and Heating Are Good.Controls are easy to use.Privacy is excellent.A bit pricey, but worth it for a special occasion.","my take on suite class seat: very comfortable, esphially the full recline.material is high quality.massage and heating are good.controls are easy to use.privacy is excellent.a bit pricey, but worth it for a special occasion.",SEAT_WARMER,heating,1,positive,0.9989172220230103,"my take on suite class seat: very comfortable, esphially the full recline.material is high quality.massage and heating are good.controls are easy to use.privacy is excellent.a bit pricey, but worth it for a special occasion.",111,118
"Kai Suite Class Seat = Ultimate Comfort.Full recline, softest material, massage, heating.Easy Controls.Total privacy.Perfect for long trips across java.#Suiteclass #wonderfulindonesia","kai suite class seat = ultimate comfort.full recline, softest material, massage, heating.easy controls.total privacy.perfect for long trips across java. ",RECLINER,recline,1,positive,0.9988940358161926,"kai suite class seat = ultimate comfort.full recline, softest material, massage, heating.easy controls.total privacy.perfect for long trips across java.",45,52
"Kai Suite Class Seat = Ultimate Comfort.Full recline, softest material, massage, heating.Easy Controls.Total privacy.Perfect for long trips across java.#Suiteclass #wonderfulindonesia","kai suite class seat = ultimate comfort.full recline, softest material, massage, heating.easy controls.total privacy.perfect for long trips across java. ",MATERIAL,softest material,1,positive,0.9988940358161926,"kai suite class seat = ultimate comfort.full recline, softest material, massage, heating.easy controls.total privacy.perfect for long trips across java.",54,70
"Kai Suite Class Seat = Ultimate Comfort.Full recline, softest material, massage, heating.Easy Controls.Total privacy.Perfect for long trips across java.#Suiteclass #wonderfulindonesia","kai suite class seat = ultimate comfort.full recline, softest material, massage, heating.easy controls.total privacy.perfect for long trips across java. ",SEAT_MESSAGE,massage,1,positive,0.9988940358161926,"kai suite class seat = ultimate comfort.full recline, softest material, massage, heating.easy controls.total privacy.perfect for long trips across java.",72,79
"Honest Review of Kai Class Suite Chairs: Super Comfortable!Can sleep straight, the skin is very soft.The massage is delicious, there is a warmer too.The control is easy.Can play.The privacy is really okay.Recommended!#Kai #suiteclass #traveltiktok","honest review of kai class suite chairs: super comfortable!can sleep straight, the skin is very soft.the massage is delicious, there is a warmer too.the control is easy.can play.the privacy is really okay.recommended!  ",HEADREST,honest,1,positive,0.9988916516304016,"honest review of kai class suite chairs: super comfortable!can sleep straight, the skin is very soft.the massage is delicious, there is a warmer too.the control is easy.can play.the privacy is really okay.recommended!",0,6
"Honest Review of Kai Class Suite Chairs: Super Comfortable!Can sleep straight, the skin is very soft.The massage is delicious, there is a warmer too.The control is easy.Can play.The privacy is really okay.Recommended!#Kai #suiteclass #traveltiktok","honest review of kai class suite chairs: super comfortable!can sleep straight, the skin is very soft.the massage is delicious, there is a warmer too.the control is easy.can play.the privacy is really okay.recommended!  ",SEAT_MESSAGE,massage,1,positive,0.9988916516304016,"honest review of kai class suite chairs: super comfortable!can sleep straight, the skin is very soft.the massage is delicious, there is a warmer too.the control is easy.can play.the privacy is really okay.recommended!",105,112
"Captured the Luxury of Kai Suite Class.The Seat is Incredible - Full Recline, Plush Deer Skin, and the Massage/Heating Features are a Treat.Controls are sleep.The privacy allows for a Truly Personal Journey.","captured the luxury of kai suite class.the seat is incredible - full recline, plush deer skin, and the massage/heating features are a treat.controls are sleep.the privacy allows for a truly personal journey.",RECLINER,recline,1,positive,0.9989221096038818,"captured the luxury of kai suite class.the seat is incredible - full recline, plush deer skin, and the massage/heating features are a treat.controls are sleep.the privacy allows for a truly personal journey.",69,76
"Captured the Luxury of Kai Suite Class.The Seat is Incredible - Full Recline, Plush Deer Skin, and the Massage/Heating Features are a Treat.Controls are sleep.The privacy allows for a Truly Personal Journey.","captured the luxury of kai suite class.the seat is incredible - full recline, plush deer skin, and the massage/heating features are a treat.controls are sleep.the privacy allows for a truly personal journey.",SEAT_MESSAGE,massage,1,positive,0.9989221096038818,"captured the luxury of kai suite class.the seat is incredible - full recline, plush deer skin, and the massage/heating features are a treat.controls are sleep.the privacy allows for a truly personal journey.",103,110
"Kai Suite Class Seat: An Honest Appraisal.The 180-Degree Recline is Excellent.The 'Premium Deer Skin' material is genuinely upmarket.Massage is a pleasant, if not powerful, feature.Heating is effective.Control panel is user-friendly.Rotation is a minor plus.The privacy is the most significant advantage.","kai suite class seat: an honest appraisal.the 180-degree recline is excellent.the 'premium deer skin' material is genuinely upmarket.massage is a pleasant, if not powerful, feature.heating is effective.control panel is user-friendly.rotation is a minor plus.the privacy is the most significant advantage.",RECLINER,recline,1,positive,0.9987905621528625,"kai suite class seat: an honest appraisal.the 180-degree recline is excellent.the 'premium deer skin' material is genuinely upmarket.massage is a pleasant, if not powerful, feature.heating is effective.control panel is user-friendly.rotation is a minor plus.the privacy is the most significant advantage.",57,64
"Kai Suite Class Seat: An Honest Appraisal.The 180-Degree Recline is Excellent.The 'Premium Deer Skin' material is genuinely upmarket.Massage is a pleasant, if not powerful, feature.Heating is effective.Control panel is user-friendly.Rotation is a minor plus.The privacy is the most significant advantage.","kai suite class seat: an honest appraisal.the 180-degree recline is excellent.the 'premium deer skin' material is genuinely upmarket.massage is a pleasant, if not powerful, feature.heating is effective.control panel is user-friendly.rotation is a minor plus.the privacy is the most significant advantage.",MATERIAL,upmarket.massage,1,positive,0.9987905621528625,"kai suite class seat: an honest appraisal.the 180-degree recline is excellent.the 'premium deer skin' material is genuinely upmarket.massage is a pleasant, if not powerful, feature.heating is effective.control panel is user-friendly.rotation is a minor plus.the privacy is the most significant advantage.",124,140
"Anyone Else Tried Kai Suite Class?The Seat Comfort is Amazing, Right?Full recline, soft material, massage, heating.Controls are easy.And the privacy!Worth the splurge for a long trip?","anyone else tried kai suite class?the seat comfort is amazing, right?full recline, soft material, massage, heating.controls are easy.and the privacy!worth the splurge for a long trip?",RECLINER,recline,1,positive,0.9988871216773987,"anyone else tried kai suite class?the seat comfort is amazing, right?full recline, soft material, massage, heating.controls are easy.and the privacy!worth the splurge for a long trip?",74,81
"Anyone Else Tried Kai Suite Class?The Seat Comfort is Amazing, Right?Full recline, soft material, massage, heating.Controls are easy.And the privacy!Worth the splurge for a long trip?","anyone else tried kai suite class?the seat comfort is amazing, right?full recline, soft material, massage, heating.controls are easy.and the privacy!worth the splurge for a long trip?",SEAT_MESSAGE,massage,1,positive,0.9988871216773987,"anyone else tried kai suite class?the seat comfort is amazing, right?full recline, soft material, massage, heating.controls are easy.and the privacy!worth the splurge for a long trip?",98,105
"For Execs Traveling in Indonesia, Kai Suite Class Seat Offers A Great Alternative to Short Flights.Full recline, privacy, work/rest comfortably.Premium material.Massage/Heating Good.Controls intuitive.#BusinessTravel #Kai","for execs traveling in indonesia, kai suite class seat offers a great alternative to short flights.full recline, privacy, work/rest comfortably.premium material.massage/heating good.controls intuitive. ",RECLINER,recline,1,positive,0.9988995790481567,"for execs traveling in indonesia, kai suite class seat offers a great alternative to short flights.full recline, privacy, work/rest comfortably.premium material.massage/heating good.controls intuitive.",104,111
"This Kai Suite Class chair is a dream!It could be a mattress, the skin is super fine.There is a massage, there is a warmer.The control is easy.Can play.Privacy?Great soul!#Kailuxury #suitelife","this kai suite class chair is a dream!it could be a mattress, the skin is super fine.there is a massage, there is a warmer.the control is easy.can play.privacy?great soul! ",SEAT_MESSAGE,"massage,",1,positive,0.9988204836845398,"this kai suite class chair is a dream!it could be a mattress, the skin is super fine.there is a massage, there is a warmer.the control is easy.can play.privacy?great soul!",96,104
"Kai Suite Class Seat is a Game-Changer.Full recline, luxurious deer skin, and the massage + heating features are top-netch.Easy Controls.The privacy is unparaleled.Best Train Experience in Indo!","kai suite class seat is a game-changer.full recline, luxurious deer skin, and the massage  plus  heating features are top-netch.easy controls.the privacy is unparaleled.best train experience in indo!",RECLINER,recline,1,positive,0.9988722205162048,"kai suite class seat is a game-changer.full recline, luxurious deer skin, and the massage  plus  heating features are top-netch.easy controls.the privacy is unparaleled.best train experience in indo!",44,51
"Kai Suite Class Seat is a Game-Changer.Full recline, luxurious deer skin, and the massage + heating features are top-netch.Easy Controls.The privacy is unparaleled.Best Train Experience in Indo!","kai suite class seat is a game-changer.full recline, luxurious deer skin, and the massage  plus  heating features are top-netch.easy controls.the privacy is unparaleled.best train experience in indo!",SEAT_MESSAGE,massage,1,positive,0.9988722205162048,"kai suite class seat is a game-changer.full recline, luxurious deer skin, and the massage  plus  heating features are top-netch.easy controls.the privacy is unparaleled.best train experience in indo!",82,89
Deep Dive: Kai Suite Class Seat Ergonomics.The 180-Degree Recline Allows for Various Comfortable Positions.The Premium Deer Skin Material [1] Offers Good Tactile Comfort.Massage is a welcome feature for muscle relief.Heating is consistent.Controls are well -laced and intuitive.Rotation is a small but appreciated details.The privacy of the compartment enhances the ergonomic benefits by allowing unrestricted adjustment.,deep dive: kai suite class seat ergonomics.the 180-degree recline allows for various comfortable positions.the premium deer skin material [1] offers good tactile comfort.massage is a welcome feature for muscle relief.heating is consistent.controls are well -laced and intuitive.rotation is a small but appreciated details.the privacy of the compartment enhances the ergonomic benefits by allowing unrestricted adjustment.,RECLINER,recline,1,positive,0.9988598823547363,deep dive: kai suite class seat ergonomics.the 180-degree recline allows for various comfortable positions.the premium deer skin material [1] offers good tactile comfort.massage is a welcome feature for muscle relief.heating is consistent.controls are well -laced and intuitive.rotation is a small but appreciated details.the privacy of the compartment enhances the ergonomic benefits by allowing unrestricted adjustment.,58,65
Deep Dive: Kai Suite Class Seat Ergonomics.The 180-Degree Recline Allows for Various Comfortable Positions.The Premium Deer Skin Material [1] Offers Good Tactile Comfort.Massage is a welcome feature for muscle relief.Heating is consistent.Controls are well -laced and intuitive.Rotation is a small but appreciated details.The privacy of the compartment enhances the ergonomic benefits by allowing unrestricted adjustment.,deep dive: kai suite class seat ergonomics.the 180-degree recline allows for various comfortable positions.the premium deer skin material [1] offers good tactile comfort.massage is a welcome feature for muscle relief.heating is consistent.controls are well -laced and intuitive.rotation is a small but appreciated details.the privacy of the compartment enhances the ergonomic benefits by allowing unrestricted adjustment.,BACKREST,ergonomic benefits,1,positive,0.9988598823547363,deep dive: kai suite class seat ergonomics.the 180-degree recline allows for various comfortable positions.the premium deer skin material [1] offers good tactile comfort.massage is a welcome feature for muscle relief.heating is consistent.controls are well -laced and intuitive.rotation is a small but appreciated details.the privacy of the compartment enhances the ergonomic benefits by allowing unrestricted adjustment.,366,384
"Kai Suite Class Seat: Members are raving about the comfort.Full recline, soft deer skin, effective massage and heating.Controls are simple.Privacy is a huge selling point.A true first-class experience on rails.","kai suite class seat: members are raving about the comfort.full recline, soft deer skin, effective massage and heating.controls are simple.privacy is a huge selling point.a true first-class experience on rails.",RECLINER,recline,1,positive,0.9988982677459717,"kai suite class seat: members are raving about the comfort.full recline, soft deer skin, effective massage and heating.controls are simple.privacy is a huge selling point.a true first-class experience on rails.",64,71
"Kai Suite Class Seat: Members are raving about the comfort.Full recline, soft deer skin, effective massage and heating.Controls are simple.Privacy is a huge selling point.A true first-class experience on rails.","kai suite class seat: members are raving about the comfort.full recline, soft deer skin, effective massage and heating.controls are simple.privacy is a huge selling point.a true first-class experience on rails.",SEAT_MESSAGE,massage,1,positive,0.9988982677459717,"kai suite class seat: members are raving about the comfort.full recline, soft deer skin, effective massage and heating.controls are simple.privacy is a huge selling point.a true first-class experience on rails.",99,106
Pro Tip: Kai Suite Class Seat is worth it for Overnight Journeys.Full recline means actual sleep.Material is comfy.Massage/Heating Helps.Controls easy.Privacy is Golden.#Suiteclasskai #travelsmart,pro tip: kai suite class seat is worth it for overnight journeys.full recline means actual sleep.material is comfy.massage/heating helps.controls easy.privacy is golden. ,RECLINER,recline,1,positive,0.9988942742347717,pro tip: kai suite class seat is worth it for overnight journeys.full recline means actual sleep.material is comfy.massage/heating helps.controls easy.privacy is golden.,70,77
"Review Kai Class Suite Chair from Yoga!Very comfortable, can sleep pulas.The skin is soft, there is a massage, there is a warmer.The control is easy.Can play.Privacy?Champion!#Kai #suiteclass #travelvlog","review kai class suite chair from yoga!very comfortable, can sleep pulas.the skin is soft, there is a massage, there is a warmer.the control is easy.can play.privacy?champion!  ",SEAT_MESSAGE,"massage,",1,positive,0.9988179802894592,"review kai class suite chair from yoga!very comfortable, can sleep pulas.the skin is soft, there is a massage, there is a warmer.the control is easy.can play.privacy?champion!",102,110
"The Kai Suite Class Seat is an absolute dream.Fully reclining, the deer skin is so luxurious.Massage and Heating Functions are a Godsend.Controls are straightforward.The privacy make it feel like your own little haven.","the kai suite class seat is an absolute dream.fully reclining, the deer skin is so luxurious.massage and heating functions are a godsend.controls are straightforward.the privacy make it feel like your own little haven.",RECLINER,reclining,1,positive,0.9989125728607178,"the kai suite class seat is an absolute dream.fully reclining, the deer skin is so luxurious.massage and heating functions are a godsend.controls are straightforward.the privacy make it feel like your own little haven.",52,61
"Kai's Suite Class: Focusing on the Seat.The 180-Degree recline is as good as it sounds.The 'Premium Deer Skin' material is soft and breathable.Massage is a nice extra, though not a replacement for a real one.Heating is effective.Control panel is easy to navigate.Rotation is a minor feature.The privacy is what truly sets it apart.","kai's suite class: focusing on the seat.the 180-degree recline is as good as it sounds.the 'premium deer skin' material is soft and breathable.massage is a nice extra, though not a replacement for a real one.heating is effective.control panel is easy to navigate.rotation is a minor feature.the privacy is what truly sets it apart.",RECLINER,recline,2,positive,0.9986838698387146,"kai's suite class: focusing on the seat.the 180-degree recline is as good as it sounds.the 'premium deer skin' material is soft and breathable.massage is a nice extra, though not a replacement for a real one.heating is effective.control panel is easy to navigate.rotation is a minor feature.the privacy is what truly sets it apart.",55,62
"Kai's Suite Class: Focusing on the Seat.The 180-Degree recline is as good as it sounds.The 'Premium Deer Skin' material is soft and breathable.Massage is a nice extra, though not a replacement for a real one.Heating is effective.Control panel is easy to navigate.Rotation is a minor feature.The privacy is what truly sets it apart.","kai's suite class: focusing on the seat.the 180-degree recline is as good as it sounds.the 'premium deer skin' material is soft and breathable.massage is a nice extra, though not a replacement for a real one.heating is effective.control panel is easy to navigate.rotation is a minor feature.the privacy is what truly sets it apart.",RECLINER,replacement,2,positive,0.9986838698387146,"kai's suite class: focusing on the seat.the 180-degree recline is as good as it sounds.the 'premium deer skin' material is soft and breathable.massage is a nice extra, though not a replacement for a real one.heating is effective.control panel is easy to navigate.rotation is a minor feature.the privacy is what truly sets it apart.",181,192
"Kai Suite Class Seat Tech: Impressive Recline Mechanism.Deer Skin material is a premium choice.Massage and heating are well-integrated.Controls are responsive.Rotation is smooth.Privacy Doors are a big plus.Overall, a well-engineered seat.","kai suite class seat tech: impressive recline mechanism.deer skin material is a premium choice.massage and heating are well-integrated.controls are responsive.rotation is smooth.privacy doors are a big plus.overall, a well-engineered seat.",RECLINER,recline,1,positive,0.9988779425621033,"kai suite class seat tech: impressive recline mechanism.deer skin material is a premium choice.massage and heating are well-integrated.controls are responsive.rotation is smooth.privacy doors are a big plus.overall, a well-engineered seat.",38,45
"Kai Suite Class Seat Tech: Impressive Recline Mechanism.Deer Skin material is a premium choice.Massage and heating are well-integrated.Controls are responsive.Rotation is smooth.Privacy Doors are a big plus.Overall, a well-engineered seat.","kai suite class seat tech: impressive recline mechanism.deer skin material is a premium choice.massage and heating are well-integrated.controls are responsive.rotation is smooth.privacy doors are a big plus.overall, a well-engineered seat.",SEAT_WARMER,heating,1,positive,0.9988779425621033,"kai suite class seat tech: impressive recline mechanism.deer skin material is a premium choice.massage and heating are well-integrated.controls are responsive.rotation is smooth.privacy doors are a big plus.overall, a well-engineered seat.",107,114
"Just experienced the kai suite class seat!Pure Bliss.Full recline, Incredibly Soft Material, and the Massage + Heating Features Were Divine.Easy to use controls.The privacy was the cherry on top.#LuxuryTravel #Kai","just experienced the kai suite class seat!pure bliss.full recline, incredibly soft material, and the massage  plus  heating features were divine.easy to use controls.the privacy was the cherry on top. ",RECLINER,recline,1,positive,0.9989039897918701,"just experienced the kai suite class seat!pure bliss.full recline, incredibly soft material, and the massage  plus  heating features were divine.easy to use controls.the privacy was the cherry on top.",58,65
"Just experienced the kai suite class seat!Pure Bliss.Full recline, Incredibly Soft Material, and the Massage + Heating Features Were Divine.Easy to use controls.The privacy was the cherry on top.#LuxuryTravel #Kai","just experienced the kai suite class seat!pure bliss.full recline, incredibly soft material, and the massage  plus  heating features were divine.easy to use controls.the privacy was the cherry on top. ",SEAT_MESSAGE,massage,1,positive,0.9989039897918701,"just experienced the kai suite class seat!pure bliss.full recline, incredibly soft material, and the massage  plus  heating features were divine.easy to use controls.the privacy was the cherry on top.",101,108
"This Kai Suite Class chair is really Sultan!It could be a mattress, the skin is very smooth like silk.There is a massage, there is a warmer.The control is easy.Can play.Privacy?There are no opponents!#Kaisuiteclass #sultan","this kai suite class chair is really sultan!it could be a mattress, the skin is very smooth like silk.there is a massage, there is a warmer.the control is easy.can play.privacy?there are no opponents! ",SEAT_MESSAGE,"massage,",1,positive,0.9984947443008423,"this kai suite class chair is really sultan!it could be a mattress, the skin is very smooth like silk.there is a massage, there is a warmer.the control is easy.can play.privacy?there are no opponents!",113,121
"Kai Suite Class Seat = Ultimate Relaxation.Full recline, plush deer skin, and the massage/heating features are a traveler's best friend.Controls are simple and effective.The privacy is just perfect.","kai suite class seat = ultimate relaxation.full recline, plush deer skin, and the massage/heating features are a traveler's best friend.controls are simple and effective.the privacy is just perfect.",RECLINER,recline,1,positive,0.9989039897918701,"kai suite class seat = ultimate relaxation.full recline, plush deer skin, and the massage/heating features are a traveler's best friend.controls are simple and effective.the privacy is just perfect.",48,55
"Kai Suite Class Seat = Ultimate Relaxation.Full recline, plush deer skin, and the massage/heating features are a traveler's best friend.Controls are simple and effective.The privacy is just perfect.","kai suite class seat = ultimate relaxation.full recline, plush deer skin, and the massage/heating features are a traveler's best friend.controls are simple and effective.the privacy is just perfect.",SEAT_MESSAGE,massage,1,positive,0.9989039897918701,"kai suite class seat = ultimate relaxation.full recline, plush deer skin, and the massage/heating features are a traveler's best friend.controls are simple and effective.the privacy is just perfect.",82,89
The Kai Suite Class Seat: A Passenger's Perspective.The 180-Degree recline is fantastic for sleeping.The Premium Deer Skin Material [1] Feels Wonderful.Massage is a good way to unwind.Heating is consistent.Controls are intuitive.Rotation is a nice touch.The privacy make it feel like a personal retreat.,the kai suite class seat: a passenger's perspective.the 180-degree recline is fantastic for sleeping.the premium deer skin material [1] feels wonderful.massage is a good way to unwind.heating is consistent.controls are intuitive.rotation is a nice touch.the privacy make it feel like a personal retreat.,RECLINER,recline,1,positive,0.998883068561554,the kai suite class seat: a passenger's perspective.the 180-degree recline is fantastic for sleeping.the premium deer skin material [1] feels wonderful.massage is a good way to unwind.heating is consistent.controls are intuitive.rotation is a nice touch.the privacy make it feel like a personal retreat.,67,74
"Anyone Else Feel The Kai Suite Class Seat Is a Game Changer?The full recline, the material, the massage, the heating, the controls, the privacy ... it's all top-tier for the Train Travel here.","anyone else feel the kai suite class seat is a game changer?the full recline, the material, the massage, the heating, the controls, the privacy ... it's all top-tier for the train travel here.",RECLINER,recline,1,positive,0.9989116191864014,"anyone else feel the kai suite class seat is a game changer?the full recline, the material, the massage, the heating, the controls, the privacy ... it's all top-tier for the train travel here.",69,76
"Anyone Else Feel The Kai Suite Class Seat Is a Game Changer?The full recline, the material, the massage, the heating, the controls, the privacy ... it's all top-tier for the Train Travel here.","anyone else feel the kai suite class seat is a game changer?the full recline, the material, the massage, the heating, the controls, the privacy ... it's all top-tier for the train travel here.",SEAT_MESSAGE,massage,1,positive,0.9989116191864014,"anyone else feel the kai suite class seat is a game changer?the full recline, the material, the massage, the heating, the controls, the privacy ... it's all top-tier for the train travel here.",96,103
"Anyone Else Feel The Kai Suite Class Seat Is a Game Changer?The full recline, the material, the massage, the heating, the controls, the privacy ... it's all top-tier for the Train Travel here.","anyone else feel the kai suite class seat is a game changer?the full recline, the material, the massage, the heating, the controls, the privacy ... it's all top-tier for the train travel here.",SEAT_WARMER,heating,1,positive,0.9989116191864014,"anyone else feel the kai suite class seat is a game changer?the full recline, the material, the massage, the heating, the controls, the privacy ... it's all top-tier for the train travel here.",109,116
"Kai Suite Class Seat Offers A Compelling Luxury Ground Transport Option in Indonesia.Full recline, premium material, massage/heating, intuitive controls, and crucial privacy.A strong offering.#Suiteclass #luxuryrail","kai suite class seat offers a compelling luxury ground transport option in indonesia.full recline, premium material, massage/heating, intuitive controls, and crucial privacy.a strong offering. ",RECLINER,recline,1,positive,0.9988831877708435,"kai suite class seat offers a compelling luxury ground transport option in indonesia.full recline, premium material, massage/heating, intuitive controls, and crucial privacy.a strong offering.",90,97
"Kai Suite Class Seat Offers A Compelling Luxury Ground Transport Option in Indonesia.Full recline, premium material, massage/heating, intuitive controls, and crucial privacy.A strong offering.#Suiteclass #luxuryrail","kai suite class seat offers a compelling luxury ground transport option in indonesia.full recline, premium material, massage/heating, intuitive controls, and crucial privacy.a strong offering. ",SEAT_MESSAGE,massage,1,positive,0.9988831877708435,"kai suite class seat offers a compelling luxury ground transport option in indonesia.full recline, premium material, massage/heating, intuitive controls, and crucial privacy.a strong offering.",117,124
"Kai Class Suite Chairs Review!Very comfortable for long trips.Can sleep, the skin is soft, there is a massage, there is a warmer.The control is easy.Can play.Privacy?Excellent!#Kai #suiteclass #jalanjalan","kai class suite chairs review!very comfortable for long trips.can sleep, the skin is soft, there is a massage, there is a warmer.the control is easy.can play.privacy?excellent!  ",RECLINER,review!very,1,positive,0.9988676309585571,"kai class suite chairs review!very comfortable for long trips.can sleep, the skin is soft, there is a massage, there is a warmer.the control is easy.can play.privacy?excellent!",23,34
"Kai Class Suite Chairs Review!Very comfortable for long trips.Can sleep, the skin is soft, there is a massage, there is a warmer.The control is easy.Can play.Privacy?Excellent!#Kai #suiteclass #jalanjalan","kai class suite chairs review!very comfortable for long trips.can sleep, the skin is soft, there is a massage, there is a warmer.the control is easy.can play.privacy?excellent!  ",SEAT_MESSAGE,"massage,",1,positive,0.9988676309585571,"kai class suite chairs review!very comfortable for long trips.can sleep, the skin is soft, there is a massage, there is a warmer.the control is easy.can play.privacy?excellent!",102,110
"The Kai Suite Class Seat is a Haven of Comfort.Fully reclining, the deer skin is exceptionally soft.Massage and Heating Are Excellent.Controls are user-friendly.The privacy is a significant advantage.Highly recommended for a premium experience.","the kai suite class seat is a haven of comfort.fully reclining, the deer skin is exceptionally soft.massage and heating are excellent.controls are user-friendly.the privacy is a significant advantage.highly recommended for a premium experience.",RECLINER,reclining,2,positive,0.9989161491394043,"the kai suite class seat is a haven of comfort.fully reclining, the deer skin is exceptionally soft.massage and heating are excellent.controls are user-friendly.the privacy is a significant advantage.highly recommended for a premium experience.",53,62
"The Kai Suite Class Seat is a Haven of Comfort.Fully reclining, the deer skin is exceptionally soft.Massage and Heating Are Excellent.Controls are user-friendly.The privacy is a significant advantage.Highly recommended for a premium experience.","the kai suite class seat is a haven of comfort.fully reclining, the deer skin is exceptionally soft.massage and heating are excellent.controls are user-friendly.the privacy is a significant advantage.highly recommended for a premium experience.",SEAT_WARMER,heating,1,positive,0.9989161491394043,"the kai suite class seat is a haven of comfort.fully reclining, the deer skin is exceptionally soft.massage and heating are excellent.controls are user-friendly.the privacy is a significant advantage.highly recommended for a premium experience.",112,119
"The Kai Suite Class Seat is a Haven of Comfort.Fully reclining, the deer skin is exceptionally soft.Massage and Heating Are Excellent.Controls are user-friendly.The privacy is a significant advantage.Highly recommended for a premium experience.","the kai suite class seat is a haven of comfort.fully reclining, the deer skin is exceptionally soft.massage and heating are excellent.controls are user-friendly.the privacy is a significant advantage.highly recommended for a premium experience.",RECLINER,recommended,2,positive,0.9989161491394043,"the kai suite class seat is a haven of comfort.fully reclining, the deer skin is exceptionally soft.massage and heating are excellent.controls are user-friendly.the privacy is a significant advantage.highly recommended for a premium experience.",207,218
"Kai Suite Class Seat: Is it worth it?The 180-Degree Recline is a major plus.The 'Premium Deer Skin' material is luxurious.Massage is a nice feature, Though Perhaps not a must-have for everything.Heating is effective.Control panel is easy to use.Rotation is a minor perk.The privacy is the key differentiator and, for many, justifies the cost.","kai suite class seat: is it worth it?the 180-degree recline is a major plus.the 'premium deer skin' material is luxurious.massage is a nice feature, though perhaps not a must-have for everything.heating is effective.control panel is easy to use.rotation is a minor perk.the privacy is the key differentiator and, for many, justifies the cost.",RECLINER,recline,1,positive,0.998863935470581,"kai suite class seat: is it worth it?the 180-degree recline is a major plus.the 'premium deer skin' material is luxurious.massage is a nice feature, though perhaps not a must-have for everything.heating is effective.control panel is easy to use.rotation is a minor perk.the privacy is the key differentiator and, for many, justifies the cost.",52,59
"Kai Suite Class Seat: Is it worth it?The 180-Degree Recline is a major plus.The 'Premium Deer Skin' material is luxurious.Massage is a nice feature, Though Perhaps not a must-have for everything.Heating is effective.Control panel is easy to use.Rotation is a minor perk.The privacy is the key differentiator and, for many, justifies the cost.","kai suite class seat: is it worth it?the 180-degree recline is a major plus.the 'premium deer skin' material is luxurious.massage is a nice feature, though perhaps not a must-have for everything.heating is effective.control panel is easy to use.rotation is a minor perk.the privacy is the key differentiator and, for many, justifies the cost.",SEAT_MESSAGE,luxurious.massage,1,positive,0.998863935470581,"kai suite class seat: is it worth it?the 180-degree recline is a major plus.the 'premium deer skin' material is luxurious.massage is a nice feature, though perhaps not a must-have for everything.heating is effective.control panel is easy to use.rotation is a minor perk.the privacy is the key differentiator and, for many, justifies the cost.",112,129
"Feedback on Kai Suite Class Seats is Overwhelmlymally Positive.Members highlight the full recline, the quality of the deer skin material, the effectiveness of the massage and heating, the ease of use of the controls, and the exceptional privacy.","feedback on kai suite class seats is overwhelmlymally positive.members highlight the full recline, the quality of the deer skin material, the effectiveness of the massage and heating, the ease of use of the controls, and the exceptional privacy.",RECLINER,recline,1,positive,0.9988998174667358,"feedback on kai suite class seats is overwhelmlymally positive.members highlight the full recline, the quality of the deer skin material, the effectiveness of the massage and heating, the ease of use of the controls, and the exceptional privacy.",90,97
"Feedback on Kai Suite Class Seats is Overwhelmlymally Positive.Members highlight the full recline, the quality of the deer skin material, the effectiveness of the massage and heating, the ease of use of the controls, and the exceptional privacy.","feedback on kai suite class seats is overwhelmlymally positive.members highlight the full recline, the quality of the deer skin material, the effectiveness of the massage and heating, the ease of use of the controls, and the exceptional privacy.",SEAT_MESSAGE,massage and,1,positive,0.9988998174667358,"feedback on kai suite class seats is overwhelmlymally positive.members highlight the full recline, the quality of the deer skin material, the effectiveness of the massage and heating, the ease of use of the controls, and the exceptional privacy.",163,174
"Feedback on Kai Suite Class Seats is Overwhelmlymally Positive.Members highlight the full recline, the quality of the deer skin material, the effectiveness of the massage and heating, the ease of use of the controls, and the exceptional privacy.","feedback on kai suite class seats is overwhelmlymally positive.members highlight the full recline, the quality of the deer skin material, the effectiveness of the massage and heating, the ease of use of the controls, and the exceptional privacy.",SEAT_WARMER,heating,1,positive,0.9988998174667358,"feedback on kai suite class seats is overwhelmlymally positive.members highlight the full recline, the quality of the deer skin material, the effectiveness of the massage and heating, the ease of use of the controls, and the exceptional privacy.",175,182
"Kai Suite Class Seat: A Smart Choice for Discerning Travelers in Indonesia.Full recline, plush material, useful massage/heating, simple controls, and essential privacy.Airline Business Class Rivals.#Suiteclasskai #travelsmart","kai suite class seat: a smart choice for discerning travelers in indonesia.full recline, plush material, useful massage/heating, simple controls, and essential privacy.airline business class rivals. ",RECLINER,recline,1,positive,0.9988722205162048,"kai suite class seat: a smart choice for discerning travelers in indonesia.full recline, plush material, useful massage/heating, simple controls, and essential privacy.airline business class rivals.",80,87
